No.,ID,TIMESTAMP
212,25678,1778499530

213,9246,1778499531

214,25254,1778499532

215,4135,1778499533

216,1975,1778499534

217,26772,1778499535

218,3901,1778499536

219,29693,1778499537

220,14622,1778499538

221,2488,1778499539

222,17978,1778499540

223,2179,1778499541

224,28172,1778499542

225,19697,1778499543

226,28963,1778499544

227,8076,1778499545

228,16982,1778499546

229,9797,1778499547

230,2727,1778499548

231,10966,1778499549

232,15018,1778499550

233,25878,1778499551

234,25177,1778499552

235,13764,1778499553

236,22705,1778499554

237,11858,1778499555

238,19026,1778499556

239,18677,1778499557

240,3085,1778499558

241,28618,1778499559

242,9302,1778499560

243,29038,1778499561

244,20582,1778499562

245,5729,1778499563

246,3610,1778499564

247,17957,1778499565

248,18335,1778499566

249,6640,1778499567

250,3680,1778499568

251,28743,1778499569

252,22997,1778499570

253,20469,1778499571

254,4588,1778499572

255,4382,1778499573

256,1247,1778499574

257,3115,1778499575

258,366,1778499576

259,28870,1778499577

260,28873,1778499578

261,29894,1778499579

262,1926,1778499580

263,10300,1778499581

264,21679,1778499582

265,21013,1778499583

266,4311,1778499584

267,17979,1778499585

268,22220,1778499586

269,3191,1778499587

270,17111,1778499588

271,18839,1778499589

272,27463,1778499590

273,19064,1778499591

274,12472,1778499592

275,11920,1778499593

276,5856,1778499594

277,992,1778499595

278,3143,1778499596

279,12238,1778499597

280,17183,1778499598

281,20220,1778499599

282,3393,1778499600

283,4253,1778499601

284,12553,1778499602

285,23990,1778499603

286,14111,1778499604

287,22616,1778499605

288,5742,1778499606

289,1095,1778499607

290,29187,1778499608

291,12399,1778499609

292,9927,1778499610

293,2982,1778499611

294,28802,1778499612

295,15046,1778499613

296,8812,1778499614

297,13930,1778499615

298,9764,1778499616

299,389,1778499617

300,21589,1778499618

301,1615,1778499619

302,14165,1778499620

303,24111,1778499621

304,9852,1778499622

305,26221,1778499623

306,1283,1778499624

307,1976,1778499625

308,14154,1778499626

309,2642,1778499627

310,12836,1778499628

311,28544,1778499629

312,1121,1778499630

313,23455,1778499632

314,10110,1778499633

315,29805,1778499634

316,27121,1778499635

317,4330,1778499636

318,19469,1778499637

319,19693,1778499638

320,22357,1778499639

321,24099,1778499640

322,16048,1778499641

323,27846,1778499642

324,5617,1778499643

325,19079,1778499644

326,28355,1778499645

327,6120,1778499646

328,22926,1778499647

329,4396,1778499648

330,22244,1778499649

331,9908,1778499650

332,25814,1778499651

333,26186,1778499652

334,10997,1778499653

335,24498,1778499654

336,1969,1778499655

337,11206,1778499656

338,7387,1778499657

339,23739,1778499658

340,21633,1778499659

341,2284,1778499660

342,28431,1778499661

343,16817,1778499662

344,2378,1778499663

345,13481,1778499664

346,9548,1778499665

347,29935,1778499666

348,21604,1778499667

349,20693,1778499668

350,14122,1778499669

351,26519,1778499670

352,18780,1778499671

353,19645,1778499672

354,27684,1778499673

355,8116,1778499674

356,3003,1778499675

357,25563,1778499676

358,1213,1778499677

359,19034,1778499678

360,14879,1778499679

361,20867,1778499680

362,4432,1778499681

363,27197,1778499682

364,1178,1778499683

365,22184,1778499684

366,27193,1778499685

367,4564,1778499686

368,9056,1778499687

369,18328,1778499688

370,5675,1778499689

371,21925,1778499690

372,17799,1778499691

373,2265,1778499692

374,6850,1778499693

375,27258,1778499694

376,19404,1778499695

377,11554,1778499696

378,12524,1778499697

379,19498,1778499698

380,5960,1778499699

381,11436,1778499700

382,28317,1778499701

383,12962,1778499702

384,11095,1778499703

385,23378,1778499704

386,19515,1778499705

387,10097,1778499706

388,16481,1778499707

389,12318,1778499708

390,24114,1778499709

391,21497,1778499710

392,4935,1778499711

393,19646,1778499712

394,19790,1778499713

395,15844,1778499714

396,15460,1778499715

397,642,1778499716

398,718,1778499717

399,9459,1778499718

400,21172,1778499719

401,12850,1778499720

402,14682,1778499721

403,10040,1778499722

404,19107,1778499723

405,11459,1778499724

406,14673,1778499725

407,18879,1778499726

408,26653,1778499727

409,25610,1778499728

410,10344,1778499729

411,28819,1778499730

412,7588,1778499731

413,8330,1778499732

414,3848,1778499733

415,26082,1778499734

416,27915,1778499735

417,778,1778499736

418,26136,1778499737

419,16680,1778499738

420,9833,1778499739

421,18957,1778499740

422,10425,1778499741

423,3954,1778499742

424,21173,1778499743

425,23743,1778499744

426,29597,1778499745

427,14693,1778499746

428,24138,1778499747

429,17785,1778499748

430,20144,1778499749

431,10780,1778499750

432,7128,1778499751

433,3197,1778499752

434,15252,1778499753

435,18547,1778499754

436,21700,1778499755

437,22215,1778499756

438,20482,1778499757

439,22017,1778499758

440,29865,1778499759

441,22746,1778499760

442,19855,1778499761

443,19918,1778499762

444,19774,1778499763

445,18921,1778499764

446,24466,1778499765

447,5061,1778499766

448,21215,1778499767

449,24142,1778499768

450,12490,1778499769

451,3214,1778499770

452,25558,1778499771

453,27387,1778499772

454,21401,1778499773

455,14946,1778499774

456,22261,1778499775

457,9943,1778499776

458,17586,1778499777

459,28492,1778499779

460,23366,1778499780

461,7286,1778499781

462,9797,1778499782

463,18980,1778499783

464,23581,1778499784

465,4631,1778499785

466,5135,1778499786

467,7967,1778499787

468,12338,1778499788

469,8926,1778499789

470,4452,1778499790

471,15993,1778499791

472,15033,1778499792

473,15599,1778499793

474,12757,1778499794

475,26217,1778499795

476,19593,1778499796

477,12900,1778499797

478,2277,1778499798

479,21133,1778499799

480,2467,1778499800

481,21341,1778499801

482,29612,1778499802

483,12582,1778499803

484,28780,1778499804

485,11853,1778499805

486,18420,1778499806

487,7354,1778499807

488,996,1778499808

489,7528,1778499809

490,23574,1778499810

491,12310,1778499811

492,21178,1778499812

493,16803,1778499813

494,26357,1778499814

495,4370,1778499815

496,26601,1778499816

497,17540,1778499817

498,27892,1778499818

499,1352,1778499819

500,25008,1778499820

501,5613,1778499821

502,524,1778499822

503,10799,1778499823

504,2233,1778499824

505,21851,1778499825

506,21641,1778499826

507,25641,1778499827

508,9030,1778499828

509,12312,1778499829

510,26938,1778499830

511,22154,1778499831

512,3372,1778499832

513,19996,1778499833

514,14502,1778499834

515,520,1778499835

516,6480,1778499836

517,5312,1778499837

518,14844,1778499838

519,20554,1778499839

520,871,1778499840

521,24808,1778499841

522,14127,1778499842

523,22928,1778499843

524,1609,1778499844

525,26420,1778499845

526,8828,1778499846

527,26270,1778499847

528,13180,1778499848

529,8476,1778499849

530,26480,1778499850

531,5330,1778499851

532,8903,1778499852

533,23339,1778499853

534,3417,1778499854

535,6003,1778499855

536,25707,1778499856

537,11300,1778499857

538,417,1778499858

539,10560,1778499859

540,12506,1778499860

541,19068,1778499861

542,8744,1778499862

543,17191,1778499863

544,27203,1778499864

545,27086,1778499865

546,13486,1778499866

547,24819,1778499867

548,21094,1778499868

549,23015,1778499869

550,11517,1778499870

551,3348,1778499871

552,21014,1778499872

553,5431,1778499873

554,13073,1778499874

555,29638,1778499875

556,22222,1778499876

557,24109,1778499877

558,20516,1778499878

559,1961,1778499879

560,27572,1778499880

561,3035,1778499881

562,7681,1778499882

563,15911,1778499883

564,27306,1778499884

565,15764,1778499885

566,3621,1778499886

567,26996,1778499887

568,13760,1778499888

569,20119,1778499889

570,8762,1778499890

571,11797,1778499891

572,17775,1778499892

573,2511,1778499893

574,28750,1778499894

575,4237,1778499895

576,25544,1778499896

577,1867,1778499897

578,28227,1778499898

579,29818,1778499899

580,12679,1778499900

581,27488,1778499901

582,20426,1778499902

583,26823,1778499903

584,29089,1778499904

585,6414,1778499905

586,2855,1778499906

587,1280,1778499907

588,18618,1778499908

589,24041,1778499909

590,20999,1778499910

591,20671,1778499911

592,1927,1778499912

593,14158,1778499913

594,26820,1778499914

595,25192,1778499915

596,4213,1778499916

597,16763,1778499917

598,20430,1778499918

599,25700,1778499919

600,29184,1778499920

601,20426,1778499921

602,26667,1778499922

603,7364,1778499923

604,18275,1778499924

605,20032,1778499925

606,21096,1778499926

607,20622,1778499927

608,11098,1778499928

609,8423,1778499929

610,5676,1778499930

611,17524,1778499931

612,19089,1778499932

613,6400,1778499933

614,24349,1778499934

615,24270,1778499935

616,1915,1778499936

617,19555,1778499937

618,23611,1778499938

619,26400,1778499939

620,5193,1778499941

621,3988,1778499942

622,6452,1778499943

623,18979,1778499944

624,17499,1778499945

625,20266,1778499946

626,8796,1778499947

627,28896,1778499948

628,21387,1778499949

629,12192,1778499950

630,12378,1778499951

631,18820,1778499952

632,22,1778499953

633,7087,1778499954

634,22324,1778499955

635,21337,1778499956

636,25996,1778499957

637,25375,1778499958

638,20074,1778499959

639,27136,1778499960

640,1728,1778499961

641,3993,1778499962

642,27565,1778499963

643,9349,1778499964

644,1348,1778499965

645,21351,1778499966

646,26577,1778499967

647,26716,1778499968

648,15456,1778499969

649,4675,1778499970

650,5748,1778499971

651,16620,1778499972

652,8723,1778499973

653,23208,1778499974

654,9886,1778499975

655,28978,1778499976

656,23060,1778499977

657,5824,1778499978

658,975,1778499979

659,11397,1778499980

660,22353,1778499981

661,4522,1778499982

662,7636,1778499983

663,6960,1778499984

664,5892,1778499985

665,18415,1778499986

666,3401,1778499987

667,1605,1778499988

668,10976,1778499989

669,10145,1778499990

670,26122,1778499991

671,21588,1778499992

672,6506,1778499993

673,19399,1778499994

674,28827,1778499995

675,15634,1778499996

676,12500,1778499997

677,21712,1778499998

678,21605,1778499999

679,25555,1778500000

680,45,1778500001

681,142,1778500002

682,148,1778500003

683,12305,1778500004

684,14892,1778500005

685,25755,1778500006

686,25642,1778500007

687,21607,1778500008

688,23586,1778500009

689,17699,1778500010

690,13315,1778500011

691,15023,1778500012

692,26112,1778500013

693,8911,1778500014

694,19338,1778500015

695,4290,1778500016

696,6881,1778500017

697,3872,1778500018

698,22832,1778500019

699,23391,1778500020

700,1560,1778500021

701,11327,1778500022

702,20795,1778500023

703,1303,1778500024

704,9495,1778500025

705,5640,1778500026

706,3071,1778500027

707,18796,1778500028

708,19572,1778500029

709,8339,1778500030

710,12418,1778500031

711,6074,1778500032

712,16925,1778500033

713,17345,1778500034

714,29455,1778500035

715,12827,1778500036

716,8234,1778500037

717,2708,1778500038

718,21060,1778500039

719,29529,1778500040

720,21911,1778500041

721,28931,1778500042

722,983,1778500043

723,8459,1778500044

724,1226,1778500045

725,372,1778500046

726,7900,1778500047

727,25326,1778500048

728,10918,1778500049

729,11332,1778500050

730,21168,1778500051

731,29535,1778500052

732,26671,1778500053

733,22981,1778500054

734,8458,1778500055

735,10199,1778500056

736,14927,1778500057

737,21681,1778500058

738,10327,1778500059

739,1127,1778500060

740,2878,1778500061

741,14627,1778500062

742,28032,1778500063

743,24179,1778500064

744,27077,1778500065

745,7822,1778500066

746,25536,1778500067

747,3310,1778500068

748,17788,1778500069

749,28791,1778500070

750,17630,1778500071

751,218,1778500072

752,17616,1778500073

753,13494,1778500074

754,15748,1778500075

755,13860,1778500076

756,23968,1778500077

757,19694,1778500078

758,1476,1778500079

759,5537,1778500080

760,8969,1778500081

761,509,1778500082

762,26725,1778500083

763,24182,1778500084

764,8974,1778500085

765,28355,1778500086

766,4033,1778500087

767,15032,1778500088

768,20512,1778500089

769,28961,1778500090

770,5142,1778500091

771,6614,1778500092

772,21764,1778500093

773,25259,1778500095

774,18931,1778500096

775,14448,1778500097

776,7894,1778500098

777,7647,1778500099

778,4667,1778500100

779,20762,1778500101

780,9908,1778500102

781,18904,1778500103

782,18985,1778500104

783,572,1778500105

784,21849,1778500106

785,17429,1778500107

786,5256,1778500108

787,13616,1778500109

788,22321,1778500110

789,7774,1778500111

790,20820,1778500112

791,455,1778500113

792,26290,1778500114

793,8067,1778500115

794,17697,1778500116

795,14705,1778500117

796,13346,1778500118

797,6433,1778500119

798,13744,1778500120

799,23675,1778500121

800,17017,1778500122

801,21716,1778500123

802,13789,1778500124

803,12188,1778500125

804,14438,1778500126

805,21369,1778500127

806,11673,1778500128

807,23029,1778500129

808,11511,1778500130

809,28915,1778500131

810,20972,1778500132

811,19405,1778500133

812,20131,1778500134

813,15039,1778500135

814,20155,1778500136

815,4999,1778500137

816,29085,1778500138

817,4333,1778500139

818,16618,1778500140

819,5882,1778500141

820,26896,1778500142

821,13200,1778500143

822,18850,1778500144

823,4917,1778500145

824,27068,1778500146

825,20443,1778500147

826,23276,1778500148

827,9824,1778500149

828,12060,1778500150

829,11424,1778500151

830,17773,1778500152

831,29335,1778500153

832,22146,1778500154

833,22364,1778500155

834,21504,1778500156

835,25258,1778500157

836,11304,1778500158

837,13296,1778500159

838,4413,1778500160

839,23947,1778500161

